ID	Description	NES_musDTvsC	NES_acoDTvsC	padj_musDTvsC	padj_acoDTvsC	padj_min
GO:0032102	negative regulation of response to external stimulus	-1.37918248555311	1.65627935136092	0.066187387566935	9.5230551526417e-05	9.5230551526417e-05
GO:0032816	positive regulation of natural killer cell activation	-1.79450982149479	1.4934176874278	0.0669661796104937	0.147946887921505	0.0669661796104937
GO:0002428	antigen processing and presentation of peptide antigen via MHC class Ib	-1.76927167287006	NA	0.0670357816421793	NA	0.0670357816421793
GO:0002703	regulation of leukocyte mediated immunity	-1.47632538739275	2.47682008126538	0.0675494274621067	4.66899224806202e-09	4.66899224806202e-09
GO:0051303	establishment of chromosome localization	1.74625401362349	1.86723620225698	0.0679224131374372	0.00146946755526726	0.00146946755526726
GO:0060193	positive regulation of lipase activity	-1.68311273394927	1.05689684225005	0.0679224131374372	0.567082581723789	0.0679224131374372
GO:0032069	regulation of nuclease activity	-1.76982499977998	1.84320478005977	0.0681623878613017	0.0110430051034865	0.0110430051034865
GO:0071824	protein-DNA complex subunit organization	1.60829873562445	2.01805598961959	0.0681623878613017	8.62795807294779e-07	8.62795807294779e-07
GO:0006631	fatty acid metabolic process	-1.36793613909697	-1.08822169326143	0.0681623878613017	0.44197853928695	0.0681623878613017
GO:0043403	skeletal muscle tissue regeneration	-1.76278214284611	-0.970948429603285	0.0691441471424803	0.687704319833645	0.0691441471424803
GO:0022618	ribonucleoprotein complex assembly	1.59031841248278	1.87617531318551	0.0691441471424803	8.46665910254073e-05	8.46665910254073e-05
GO:0006261	DNA-templated DNA replication	1.63308211416929	2.63174484841601	0.0696554687382635	4.66899224806202e-09	4.66899224806202e-09
GO:0034728	nucleosome organization	1.68029587443331	1.8417408555074	0.0699977326454204	0.000857357997190234	0.000857357997190234
GO:0071459	protein localization to chromosome, centromeric region	1.80956465050442	2.15984292882349	0.0729922577844349	0.000174205854742113	0.000174205854742113
GO:0035914	skeletal muscle cell differentiation	-1.62741524792313	-1.55668290389324	0.0729922577844349	0.024634942077593	0.024634942077593
GO:0008016	regulation of heart contraction	-1.49231144454058	-1.56126139670454	0.0729922577844349	0.00522589176458843	0.00522589176458843
GO:0071605	monocyte chemotactic protein-1 production	-1.75280938550423	1.66397821014695	0.0732218602718013	0.0630286770147915	0.0630286770147915
GO:0071637	regulation of monocyte chemotactic protein-1 production	-1.75280938550423	1.66397821014695	0.0732218602718013	0.0630286770147915	0.0630286770147915
GO:0045071	negative regulation of viral genome replication	-1.70271913741233	2.43503321962071	0.0732218602718013	3.51440081086329e-08	3.51440081086329e-08
GO:0055008	cardiac muscle tissue morphogenesis	-1.65844495341839	-1.69685083367585	0.0732218602718013	0.0113904538090768	0.0113904538090768
GO:0030261	chromosome condensation	1.80658163223263	2.16667034814792	0.0733153350917688	4.12164507001515e-05	4.12164507001515e-05
GO:0032692	negative regulation of interleukin-1 production	-1.75870414920558	1.62270976873346	0.0733153350917688	0.0630286770147915	0.0630286770147915
GO:0060415	muscle tissue morphogenesis	-1.65481691802354	-1.81238957009979	0.0739297802382605	0.00121083833098512	0.00121083833098512
GO:0032355	response to estradiol	1.77098851686694	1.11167703675436	0.0740152597907066	0.468710264466858	0.0740152597907066
GO:0055069	zinc ion homeostasis	1.83586715229456	0.814207979707044	0.0741162723613685	0.867643179401578	0.0741162723613685
GO:0001504	neurotransmitter uptake	-1.74766677006637	0.940446611175023	0.0741162723613685	0.709084723224191	0.0741162723613685
GO:0051310	metaphase plate congression	1.71385008335393	2.17587314802558	0.0741162723613685	1.21825803415762e-05	1.21825803415762e-05
GO:0007528	neuromuscular junction development	-1.65151067270942	-1.60727330756406	0.0741162723613685	0.0339495074494377	0.0339495074494377
GO:0060192	negative regulation of lipase activity	-1.75474016823161	-1.43859638413588	0.0773029764228197	0.178217979533122	0.0773029764228197
GO:0045943	positive regulation of transcription by RNA polymerase I	1.78983980706835	1.48605187517289	0.0785892055742668	0.1733361297273	0.0785892055742668
GO:0000470	maturation of LSU-rRNA	1.81648729293554	1.94517600081816	0.0788179084246892	0.00635320072986128	0.00635320072986128
GO:1902100	negative regulation of metaphase/anaphase transition of cell cycle	1.77189758739264	2.14895347635438	0.0790945353939909	0.00020584190382758	0.00020584190382758
GO:0051590	positive regulation of neurotransmitter transport	-1.69306759503192	-1.29842507544902	0.079224003424216	0.300897328681532	0.079224003424216
GO:0031000	response to caffeine	-1.7232332694734	-1.43530078357896	0.0812669208282902	0.186294355185153	0.0812669208282902
GO:0042753	positive regulation of circadian rhythm	-1.71400129975864	0.976793877051532	0.081691081387198	0.660862313950745	0.081691081387198
GO:0098810	neurotransmitter reuptake	-1.71352567532016	-1.06898338155942	0.081691081387198	0.575921709228174	0.081691081387198
GO:0006829	zinc ion transport	1.79653837869425	-0.548784498680958	0.083381691085308	1	0.083381691085308
GO:0018149	peptide cross-linking	1.78262290456018	-1.05568358601688	0.083381691085308	0.5816503311056	0.083381691085308
GO:0045986	negative regulation of smooth muscle contraction	-1.74380749059444	0.968068134193192	0.083381691085308	0.688044839026019	0.083381691085308
GO:0051225	spindle assembly	1.67515838754179	1.81901934898105	0.083381691085308	0.000504494930594069	0.000504494930594069
GO:0002699	positive regulation of immune effector process	-1.40814793838947	2.60832865231089	0.083381691085308	4.66899224806202e-09	4.66899224806202e-09
GO:0006413	translational initiation	1.64346771237991	1.28543771820546	0.0835256319767207	0.208882445967317	0.0835256319767207
GO:0002689	negative regulation of leukocyte chemotaxis	-1.71668031791979	1.23400164710505	0.0845482252084136	0.385609140182311	0.0845482252084136
GO:0030048	actin filament-based movement	-1.5475345119754	-1.67875609691537	0.0845482252084136	0.00356073920006209	0.00356073920006209
GO:0001505	regulation of neurotransmitter levels	-1.42434903985809	-1.64248963654292	0.0845482252084136	0.000901511790444197	0.000901511790444197
GO:0060700	regulation of ribonuclease activity	-1.76100782763406	NA	0.0848976723941071	NA	0.0848976723941071
GO:0006403	RNA localization	1.56810055290272	1.68017975952158	0.0848976723941071	0.00160900855627893	0.00160900855627893
GO:0045682	regulation of epidermis development	1.72612743721616	-1.59745209668839	0.087779613503397	0.0369475242249292	0.0369475242249292
GO:0086012	membrane depolarization during cardiac muscle cell action potential	-1.70298319236191	-1.18614400510261	0.089051095160776	0.486952191594096	0.089051095160776
GO:0002092	positive regulation of receptor internalization	-1.71818914862789	1.01807567425149	0.0910826962842109	0.614536053757484	0.0910826962842109
GO:0099149	regulation of postsynaptic neurotransmitter receptor internalization	1.75859224513281	-0.726096024127462	0.0916014248540735	0.942118083523125	0.0916014248540735
GO:0002026	regulation of the force of heart contraction	-1.73744972304954	-1.27363118993139	0.092269032093831	0.330239498083206	0.092269032093831
GO:0006356	regulation of transcription by RNA polymerase I	1.75075401399803	1.26131726646429	0.0930504515003921	0.351129818342933	0.0930504515003921
GO:0030490	maturation of SSU-rRNA	1.77914645351891	1.92129033673156	0.0934232253021507	0.00116462548168423	0.00116462548168423
GO:0006338	chromatin remodeling	1.54758659720323	1.51903675408976	0.0934232253021507	0.00987959481905404	0.00987959481905404
GO:0022898	regulation of transmembrane transporter activity	-1.41024076767943	-1.5841937864206	0.0934232253021507	0.00130223764593658	0.00130223764593658
GO:0045663	positive regulation of myoblast differentiation	-1.72126214361379	-0.953932899050053	0.0938783215574551	0.719085637428787	0.0938783215574551
GO:0003300	cardiac muscle hypertrophy	-1.57758179213166	-1.25333573196727	0.0938783215574551	0.25405366726297	0.0938783215574551
GO:0007094	mitotic spindle assembly checkpoint signaling	1.75809678692681	2.16140652588473	0.0945874536028243	0.000131204812875676	0.000131204812875676
GO:0071173	spindle assembly checkpoint signaling	1.75809678692681	2.16140652588473	0.0945874536028243	0.000131204812875676	0.000131204812875676
GO:0050806	positive regulation of synaptic transmission	-1.45343621583583	-1.55262362676091	0.0945874536028243	0.00760503713321022	0.00760503713321022
GO:0019221	cytokine-mediated signaling pathway	-1.3352042038525	2.33161001526329	0.0957875225531804	4.66899224806202e-09	4.66899224806202e-09
GO:0071174	mitotic spindle checkpoint signaling	1.78945502769265	2.17763669930283	0.0971277051271284	7.08012669060547e-05	7.08012669060547e-05
GO:0042219	cellular modified amino acid catabolic process	1.77391122704218	0.813569501972212	0.0989468776350227	0.862953326303242	0.0989468776350227
GO:0034501	protein localization to kinetochore	1.73854359222936	2.12226363819938	0.0989468776350227	0.000266099759393484	0.000266099759393484
GO:1903083	protein localization to condensed chromosome	1.73854359222936	2.12226363819938	0.0989468776350227	0.000266099759393484	0.000266099759393484
GO:0002385	mucosal immune response	-1.68219377592342	1.39990489796923	0.0989468776350227	0.228916189947493	0.0989468776350227
GO:0019882	antigen processing and presentation	-1.56239462179253	2.25153115047414	0.0989468776350227	7.87906728610723e-07	7.87906728610723e-07
GO:0048732	gland development	1.39763311579456	0.942027626353066	0.0989468776350227	0.846927865454923	0.0989468776350227
GO:0007204	positive regulation of cytosolic calcium ion concentration	-1.37886830279359	1.66992511233485	0.0989468776350227	0.000304865412477655	0.000304865412477655
GO:1903900	regulation of viral life cycle	-1.47026346410087	2.15106002726229	0.0992158605287572	1.04161105614532e-06	1.04161105614532e-06
GO:0014874	response to stimulus involved in regulation of muscle adaptation	-1.72632690676726	-1.19214653488972	0.101225922288548	0.478297537121067	0.101225922288548
GO:0019883	antigen processing and presentation of endogenous antigen	-1.69202187138135	1.4703168655684	0.101225922288548	0.207503156228884	0.101225922288548
GO:1903115	regulation of actin filament-based movement	-1.63670753930667	-1.45536723695223	0.101225922288548	0.138831263426733	0.101225922288548
GO:0032651	regulation of interleukin-1 beta production	-1.55170764758059	1.9165000837083	0.101225922288548	0.00100173571556848	0.00100173571556848
GO:0051561	positive regulation of mitochondrial calcium ion concentration	-1.70491301466057	-1.05118150481859	0.101578802947949	0.617135069271365	0.101578802947949
GO:0051985	negative regulation of chromosome segregation	1.75175874617595	2.21634428664863	0.101854683309095	2.07315779677843e-05	2.07315779677843e-05
GO:0042440	pigment metabolic process	1.67839823051838	-0.580774689566884	0.103192297553188	1	0.103192297553188
GO:0035457	cellular response to interferon-alpha	-1.70089498603462	1.22710674823659	0.103358897493752	0.447864102564103	0.103358897493752
GO:0010522	regulation of calcium ion transport into cytosol	-1.56650850338464	1.03927558044106	0.106304291653349	0.549799780651414	0.106304291653349
GO:0051606	detection of stimulus	-1.45888988418174	-1.12547292984966	0.106304291653349	0.4304696635504	0.106304291653349
GO:0045841	negative regulation of mitotic metaphase/anaphase transition	1.77509900112058	2.16363459742948	0.10676828436281	9.8849752738263e-05	9.8849752738263e-05
GO:0033046	negative regulation of sister chromatid segregation	1.72311375708959	2.20733665114388	0.10676828436281	6.56720263662303e-05	6.56720263662303e-05
GO:0033048	negative regulation of mitotic sister chromatid segregation	1.72311375708959	2.20733665114388	0.10676828436281	6.56720263662303e-05	6.56720263662303e-05
GO:2000816	negative regulation of mitotic sister chromatid separation	1.72311375708959	2.20733665114388	0.10676828436281	6.56720263662303e-05	6.56720263662303e-05
GO:0032817	regulation of natural killer cell proliferation	-1.70191349073143	0.943297697161358	0.10676828436281	0.726467892121388	0.10676828436281
GO:0042445	hormone metabolic process	1.55132116627199	1.00657862107982	0.10676828436281	0.630082325650905	0.10676828436281
GO:0002221	pattern recognition receptor signaling pathway	-1.43918269862325	2.11670512132185	0.10676828436281	1.22843418997887e-07	1.22843418997887e-07
GO:0006360	transcription by RNA polymerase I	1.74735641329812	1.03206484208151	0.106870617210236	0.6017472839762	0.106870617210236
GO:0033047	regulation of mitotic sister chromatid segregation	1.73236522717841	2.19426961634113	0.106870617210236	3.42843654042755e-05	3.42843654042755e-05
GO:0051657	maintenance of organelle location	-1.70044795807704	0.535429851629524	0.106870617210236	0.994438268114629	0.106870617210236
GO:0001773	myeloid dendritic cell activation	-1.66826609918311	2.29504463258	0.106870617210236	3.86655233325803e-06	3.86655233325803e-06
GO:0014743	regulation of muscle hypertrophy	-1.58786693027442	-1.1082288518513	0.107344162496439	0.475593595078208	0.107344162496439
GO:0000956	nuclear-transcribed mRNA catabolic process	1.58559501385559	1.2332170375652	0.108042228452413	0.268290510032598	0.108042228452413
GO:0006417	regulation of translation	1.39493318292572	1.39823485307559	0.109685634004186	0.0118536142296957	0.0118536142296957
GO:0045604	regulation of epidermal cell differentiation	1.74504323062048	-1.45646644664009	0.113027694843293	0.104364489713792	0.104364489713792
GO:0002460	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	-1.38008976968942	2.530848979808	0.113364233400318	4.66899224806202e-09	4.66899224806202e-09
GO:0045661	regulation of myoblast differentiation	-1.60138894541647	-1.2688974040807	0.113755613024191	0.278750138152078	0.113755613024191
GO:0031497	chromatin assembly	1.56046954673998	1.83857556065709	0.115282490678055	7.81842838903526e-05	7.81842838903526e-05
GO:0002819	regulation of adaptive immune response	-1.3843856462223	2.40742245775529	0.115282490678055	4.66899224806202e-09	4.66899224806202e-09
GO:0002456	T cell mediated immunity	-1.50883367247743	2.24328883747115	0.115640853979929	1.34814521077809e-07	1.34814521077809e-07
GO:0072507	divalent inorganic cation homeostasis	-1.26208633934396	1.39584094276528	0.116021442313338	0.00393716400161338	0.00393716400161338
GO:0010884	positive regulation of lipid storage	-1.67401428667151	-1.05422563437407	0.117940312962308	0.593286381513373	0.117940312962308
GO:0043113	receptor clustering	-1.63478630323629	-1.2146905606415	0.117940312962308	0.331936167635659	0.117940312962308
GO:0045932	negative regulation of muscle contraction	-1.69581699385921	-0.908451689226167	0.118745442645913	0.77524381484691	0.118745442645913
GO:0002717	positive regulation of natural killer cell mediated immunity	-1.69459716636469	1.9339262808885	0.118745442645913	0.00550978397260458	0.00550978397260458
GO:0048002	antigen processing and presentation of peptide antigen	-1.59476135351709	2.07196739038529	0.118745442645913	0.000181597451605882	0.000181597451605882
